SO FAMCHA010401043000043011000011Sign On (oct 1)                                                                                                         06                                     
PGRFAMCHA010427123008125301002253Franklin                                          Franklin The Teacher/Allergy                                  A53208A1065607ECC                              
PROFAMCHA010427125301125309000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427125309125324000015Generic ID - confetti                                                                                                   06  150                                
PROFAMCHA010427125324125354000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PROFAMCHA010427125354125439000045PB&J Otter (MARCH2001) - Coming Up                                                                                     206  150                                
PROFAMCHA010427125439125509000030New Adventures of WTP (MARCH2001) - Weekends @ 5:3                                                                      06  150                                
INTFAMCHA010427125509125824000315Art Attack - Self Portrait                                                                                             60686120                                
PRCFAMCHA010427125824125900000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
PROFAMCHA010427125900130000000100Afternoon Rebound (MARCH2001) - PB&J/BOOK/BUSY                                                                          06  150                                
PROFAMCHA010427130000130008000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010427130008132338002330PB&J Otter                                        Poor Bubbles/Poodle Power                                           A6068607ECC                              
PROFAMCHA010427132338132345000007CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010427132345132350000005Generic ID - Marbles                                                                                                    06  150                                
PROFAMCHA010427132350132408000018Book of Pooh (REBOUND) - Coming Up                                                                                      06  150                                
ID FAMCHA010427132408132420000012Web Rant - Generic                                                                                                      06  150                                
PROFAMCHA010427132420132450000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PROFAMCHA010427132450132550000100Afternoon Rebound (MARCH2001) - BOOK/BUSY/MADELINE                                                                      06  150                                
ID FAMCHA010427132550132600000010xxMagic of Disney - V4 - TEEN FEMALE                                                                                    06  150                                
PGRFAMCHA010427132600135002002402Book Of Pooh; The                                                                                                      6068607G                                
ID FAMCHA010427135002135007000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010427135007135107000100Afternoon Rebound (MARCH2001) - BUSY/MADELINE/OOTB                                                                      06  150                                
PROFAMCHA010427135107135115000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427135115141525002410Busy World Of Richard Scarry; The                 Bananas The Magician/First Horseless/Princess Hild            P24316 1065607ECC                              
PROFAMCHA010427141525141532000007CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427141532141537000005Generic ID - Couch 2*                                                                                                   06  150                                
PRCFAMCHA010427141537141607000030Madeline (MARCH2001) - Coming Up                                                                                       106  150                                
PRCFAMCHA010427141607141630000023Franklin (MARCH2001) - Tomorrow @ 6:00pm                                                                               106  150                                
PROFAMCHA010427141630141700000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PROFAMCHA010427141700141800000100Afternoon Rebound (MARCH2001) - MADELINE/OOTB/GOOF                                                                      06  150                                
PGRFAMCHA010427141800144036002236Madeline                                          Madeline's Birthday at the Zoo                                       6068607E                                
ID FAMCHA010427144036144046000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010427144046144116000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
ID FAMCHA010427144116144124000008Silly Stories Teaser - Male                                                                                             06  150                                
PRCFAMCHA010427144124144159000035Little Lulu (MARCH2001) - Tomorrow @ 6:30pm                                                                            106  150                                
ID FAMCHA010427144159144230000031Silly Stories - The Big Shadow                                                                                          06  150                                
PRCFAMCHA010427144230144300000030Hoze Houndz - Tomorrow Night @ 7pm                                                                                      06  150                                
PROFAMCHA010427144300144400000100Afternoon Rebound (MARCH2001) - OOTB/GOOF/ALADDIN                                                                       06  150                                
PROFAMCHA010427144400144408000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010427144408150749002341Out of the Box                                    We Got the Beat                                                      60686110CC                              
PROFAMCHA010427150749150757000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010427150757150802000005Generic ID - Fingerpaint                                                                                                06  150                                
PROFAMCHA010427150802150820000018Book of Pooh (MARCH2001) - Weekdays @ 1:26pm                                                                            06  150                                
PROFAMCHA010427150820150850000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PROFAMCHA010427150850150950000100Afternoon Rebound (MARCH2001) - GOOF/ALADDIN/RECAP                                                                      06  150                                
ID FAMCHA010427150950151000000010xxMagic of Disney - V4 - TEEN MALE                                                                                      06  150                                
PROFAMCHA010427151000151008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427151008153254002246Goof Troop                                        Frankengoof                                                          6068607ECC                              
PROFAMCHA010427153254153304000010CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427153304153314000010Generic ID - Hula Hoop                                                                                                  06  150                                
PROFAMCHA010427153314153344000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PRCFAMCHA010427153344153420000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
PROFAMCHA010427153420153450000030House of Mouse - Tomorrow @ 4:30pm                                                                                      06  150                                
PROFAMCHA010427153450153550000100Afternoon Rebound (MARCH2001) - ALADDIN/RECAP                                                                           06  150                                
ID FAMCHA010427153550153600000010xxMagic of Disney - V2(sky) - TEEN FEMALE                                                                               06  150                                
PROFAMCHA010427153600153608000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010427153608155844002236Disney's Aladdin                                  A Clockwork Hero                                                    A6068607ECC                              
PROFAMCHA010427155844155852000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010427155852155857000005Generic ID - Marbles                                                                                                    06  150                                
PROFAMCHA010427155857155957000100Afternoon Rebound (MARCH2001) - RECAP                                                                                   06  150                                
ID FAMCHA010427155957160007000010xxMagic of Disney - V2(sky) - TEEN MALE                                                                                 06  150                                
PROFAMCHA010427160007160037000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010427160037162304002227Disney's Doug                                     Doug's In The Middle                                                 6068607E                                
ID FAMCHA010427162304162309000005Generic ID - Bubbles*                                                                                                   06  150                                
PROFAMCHA010427162309162335000026Big - Tonight @ 9pm                                                                                                     02  150                                
PROFAMCHA010427162335162405000030Pepper Ann (MARCH2001) - Coming Up                                                                                      06  150                                
INTFAMCHA010427162405162418000013Toy Story Treats - Art Class                                                                                           60686120                                
PROFAMCHA010427162418162446000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
INTFAMCHA010427162446162819000333MV Disney - Reflection (CHRISTINA AGUILERA)                                                                            60688120                                
PRCFAMCHA010427162819162855000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
INTFAMCHA010427162855162908000013Toy Story Treats - Hat Dance                                                                                           60686120                                
PROFAMCHA010427162908162936000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     02  150                                
PRCFAMCHA010427162936162945000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427162945163000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010427163000163030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010427163030163038000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427163038165313002235Disney's Pepper Ann                               The Velvet Room                                                      6068607ECC                              
PROFAMCHA010427165313165321000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427165321165331000010Generic ID - Ring around the rosie                                                                                      06  150                                
PROFAMCHA010427165331165359000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PROFAMCHA010427165359165431000032Recess (Experiment) - Coming Up                                                                                         06  150                                
PROFAMCHA010427165431165501000030Your Big Break (MARCH2001) - Sunday @ 11:08am                                                                           06  150                                
INTFAMCHA010427165501165522000021Recess Sketches - What Did The Diggers Dig Up? - S                                                                     60686120                                
INTFAMCHA010427165522165644000122Disney Dinner Time(05)- Amelia Earhart (D12 only)                                                                      60686120                                
INTFAMCHA010427165644165717000033Toy Story Treats - Force Field                                                                                         60686120                                
INTFAMCHA010427165717165738000021Recess Sketches - Ventriloquist                                                                                        60686120                                
INTFAMCHA010427165738165808000030Disney Magic Drawings(03)- Donald (D12 only)                                                                           60686120                                
INTFAMCHA010427165808165829000021Recess Sketches - The Word - Self Defence                                                                              60686120                                
PRCFAMCHA010427165829165909000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
PROFAMCHA010427165909165935000026Big - Tonight @ 9pm                                                                                                     06  150                                
PRCFAMCHA010427165935165945000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427165945170000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010427170000170030000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010427170030172305002235Disney's Recess                                   Mama's Girl/Outcast Ashley                                           6068607E                                
ID FAMCHA010427172305172315000010Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PROFAMCHA010427172315172341000026Big - Tonight @ 9pm                                                                                                     06  150                                
PRCFAMCHA010427172341172423000042Gargoyles (MARCH2001) - Tonight @ 6:30pm                                                                                06  150                                
INTFAMCHA010427172423172436000013Toy Story Treats - Alien Encounter                                                                                     60686120                                
INTFAMCHA010427172436172506000030Disney Magic Drawings(05)- Goofy (D12 only)                                                                            60686120                                
INTFAMCHA010427172506172539000033Toy Story Treats - School Day                                                                                          60686120                                
PROFAMCHA010427172539172609000030Jersey (MARCH2001) - Tomorrow @ 10:16am                                                                                 06  150                                
INTFAMCHA010427172609172755000146Disney Magic Shop(05)- Fantastic Fruit Prediction                                                                      60686120                                
INTFAMCHA010427172755172808000013Toy Story Treats - Ticklish Rex                                                                                        60686120                                
PROFAMCHA010427172808172836000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
PROFAMCHA010427172836172906000030Your Big Break (MARCH2001) - Sunday @ 11:08am                                                                           06  150                                
PROFAMCHA010427172906172934000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427172934172945000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427172945173000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010427173000173030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010427173030173038000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010427173038175232002154Disney/Pixar's Buzz Lightyear of Star Command     Root of Evil                                                         6068607ECC                              
PROFAMCHA010427175232175240000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010427175240175245000005Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PROFAMCHA010427175245175313000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427175313175355000042Gargoyles (MARCH2001) - Tonight @ 6:30pm                                                                                06  150                                
INTFAMCHA010427175355175832000437MV Disney - Go The Distance (MICHAEL BOLTON)                                                                           60688120                                
ID FAMCHA010427175832175844000012Web Rant - Wanted To Die                                                                                                06  150                                
PRCFAMCHA010427175844175924000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
PROFAMCHA010427175924175950000026Big - Tonight @ 9pm                                                                                                     06  150                                
ID FAMCHA010427175950180000000010xxMagic of Disney - V3(water) - TEEN FEMALE                                                                             06  150                                
PGRFAMCHA010427180000182245002245Lion King's Timon & Pumbaa; The                   Steel Hog/Dealer's Choice Cut                                        6068607E                                
ID FAMCHA010427182245182252000007Generic ID - Whisper*                                                                                                   06  150                                
PROFAMCHA010427182252182318000026Big - Tonight @ 9pm                                                                                                     06  150                                
PRCFAMCHA010427182318182400000042Gargoyles (MARCH2001) - Coming Up                                                                                       06  150                                
PRCFAMCHA010427182400182440000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
INTFAMCHA010427182440182842000402MV Disney - A Whole New World (PEBO BRYSON/REGINA                                                                      60688120                                
PROFAMCHA010427182842182906000024ALF - Tonight @ 7:30pm                                                                                                  06  150                                
PROFAMCHA010427182906182934000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427182934182945000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427182945183000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PGRFAMCHA010427183000185244002244Gargoyles                                         Reawakening                                                          6068607E                                
ID FAMCHA010427185244185254000010Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010427185254185322000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427185322185402000040Famous Jett Jackson (MARCH2001) - Coming Up                                                                            106  150                                
PROFAMCHA010427185402185418000016ALF (Description) - Tonight @ 7:30pm                                                                                    06  150                                
INTFAMCHA010427185418185833000415MV Disney - You'll Be In My Heart (PHIL COLLINS)                                                                       60688120                                
ID FAMCHA010427185833185845000012Web Rant - Believe It                                                                                                   06  150                                
PROFAMCHA010427185845185913000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
PROFAMCHA010427185913185939000026Big - Tonight @ 9pm                                                                                                     06  150                                
ID FAMCHA010427185939190000000021Prime time open count down                                                                                              06  150                                
PROFAMCHA010427190000190008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427190008192441002433Famous Jett Jackson; The                          Ghost Dance                                                   B57116 1065607ACC                              
PROFAMCHA010427192441192449000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427192449192454000005Generic ID - Bubbles*                                                                                                   06  150                                
PROFAMCHA010427192454192520000026Big - Tonight @ 9pm                                                                                                     06  150                                
PROFAMCHA010427192520192544000024ALF - Coming Up                                                                                                         06  150                                
PRCFAMCHA010427192544192614000030In A Heartbeat (MARCH2001) - Tomorrow @ 8:30pm                                                                         106  150                                
INTFAMCHA010427192614192825000211MV Disney - Right Back Where We Started From (CLEO                                                                     60688120                                
PROFAMCHA010427192825192841000016Recess (New Kid) - Weekdays @ 5pm                                                                                       06  150                                
PROFAMCHA010427192841192911000030So Weird (EDDIE'S DESK) - Sunday @ 8pm                                                                                  06  150                                
PROFAMCHA010427192911192939000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
ID FAMCHA010427192939193000000021Prime time open count down                                                                                              06  150                                
PROFAMCHA010427193000193008000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010427193008195136002128ALF                                                                                                                   A2068807BCC                              
PROFAMCHA010427195136195144000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010427195144195159000015Generic ID - confetti                                                                                                   06  150                                
PROFAMCHA010427195159195227000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PROFAMCHA010427195227195255000028Honey (MARCH2001) - Coming Up                                                                                           06  150                                
PROFAMCHA010427195255195320000025Recess (Finster) - Weekdays @ 5pm                                                                                       06  150                                
PRCFAMCHA010427195320195351000031Are You Afraid...Dark? (MARCH2001) - Tonight @ 12:                                                                      06  150                                
INTFAMCHA010427195351195825000434MV Disney - A Dream Is A Wish Your Heart Makes (LI                                                                     60688120                                
PROFAMCHA010427195825195855000030Your Big Break (MARCH2001) - Sunday @ 11:08am                                                                           06  150                                
PROFAMCHA010427195855195913000018D12 - Recess/Buzz - Weekdays, starting @ 4:00pm                                                                         06  150                                
PROFAMCHA010427195913195939000026Big - Tonight @ 9pm                                                                                                     06  150                                
PRCFAMCHA010427195939195950000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427195950200000000010xxMagic of Disney - V4 - ADULT FEMALE                                                                                   06  150                                
PROFAMCHA010427200000200008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427200008204344004336Disney's Honey, I Shrunk The Kids: The TV Show    I'm the Wrong Arm of the Law                                         6068807BCC                              
PROFAMCHA010427204344204352000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427204352204359000007Generic ID - Whisper*                                                                                                   06  150                                
PROFAMCHA010427204359204429000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PROFAMCHA010427204429204455000026Big - Coming Up                                                                                                         02  150                                
PROFAMCHA010427204455204505000010MV FAMJAM - Teaser (Generic)                                                                                           606 5150                                
PRCFAMCHA010427204505204533000028In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
INTFAMCHA010427204533204941000408xMV - Survivor                                                                                                        A20688120                                
PROFAMCHA010427204941204951000010MV Web Throw - music@family.ca                                                                                         606 5150                                
PROFAMCHA010427204951205014000023So Weird (VOODOO) - Sunday @ 8pm                                                                                        06  150                                
ID FAMCHA010427205014205026000012Web Rant - Never Believe                                                                                                06  150                                
PGRFAMCHA010427205026205901000835Jiminy Cricket: Problem Solver                                                                                         60688150                                
PROFAMCHA010427205901205929000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427205929205939000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427205939210000000021Move open family size movie                                                                                             06  150                                
PROFAMCHA010427210000210008000008Rating - PG - Lark                                                                                                      06  150                                
PROFAMCHA010427210008210016000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010427210016224012013956Big                                                                                                                   B2068807DCC                              
PROFAMCHA010427224012224020000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427224020224025000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010427224025224053000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
PRCFAMCHA010427224053224123000030In A Heartbeat (MARCH2001) - Tomorrow @ 8:30pm                                                                         106  150                                
INTFAMCHA010427224123224327000204MV Disney - You've Got A Friend In Me (RANDY NEWMA                                                                     60688120                                
PROFAMCHA010427224327224400000033So Weird (CARNIVAL) - Sunday @ 8pm                                                                                      06  150                                
PROFAMCHA010427224400224430000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PRCFAMCHA010427224430224439000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010427224439224500000021Move open family size movie                                                                                             06  150                                
PROFAMCHA010427224500224508000008Rating - PG - Lark                                                                                                      06  150                                
PROFAMCHA010427224508224516000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
ID FAMCHA010427224516224526000010xxMagic of Disney - V4 - ADULT MALE                                                                                     06  150                                
PGRFAMCHA010427224526002417013851Return To Snowy River                                                                                                 B6068807DCC                              
PROFAMCHA010427002417002425000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010427002425002430000005Generic ID - Couch 2*                                                                                                   06  150                                
PROFAMCHA010427002430002500000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
PRCFAMCHA010427002500002531000031Are You Afraid...Dark? (MARCH2001) - Coming Up                                                                          06  150                                
PROFAMCHA010427002531002601000030Your Big Break (MARCH2001) - Sunday @ 11:08am                                                                           06  150                                
INTFAMCHA010427002601002835000234MV Disney - Pocahontas 2                                                                                               60688120                                
PRCFAMCHA010427002835002911000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
PROFAMCHA010427002911002939000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
ID FAMCHA010427002939003000000021Prime time open count down                                                                                              06  150                                
PGRFAMCHA010427003000005452002452Are You Afraid Of The Dark?                       The Tale of the Pinball Wizard                                SR0302 1066807A                                
ID FAMCHA010427005452005502000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010427005502005530000028Curly Sue (APR28) - Tomorrow @ 12pm                                                                                     06  150                                
INTFAMCHA010427005530005730000200MV Disney - I'm Gonna Fly                                                                                              60688120                                
PROFAMCHA010427005730005800000030Benji (APR28) - Tomorrow @ 9pm                                                                                          06  150                                
INTFAMCHA010427005800010200000400MV Disney - We Are One (ANGELIQUE KIDJO)                                                                               60688120                                
SO FAMCHA010427010200010212000012Sign Off (oct 1)                                                                                                        06                                     
OFFFAMCHA010427010212043000032748                                                                                                                                                               
SO FAMCHA010428043000043011000011Sign On (oct 1)                                                                                                         06                                     
PROFAMCHA010428043011043019000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010428043019045419002400Hello Mrs. Cherrywinkle                           Mrs. C TV                                                     B18888A1065607ACC                              
PROFAMCHA010428045419045427000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010428045427045432000005Generic ID - Bubbles*                                                                                                   06  150                                
PROFAMCHA010428045432045450000018Book of Pooh (MARCH2001) - Weekdays @ 1:26pm                                                                            06  150                                
ID FAMCHA010428045450045500000010Prime time open top of hour                                                                                             06  150                                
PROFAMCHA010428045500045509000009CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010428045509051919002410Busy World Of Richard Scarry; The                 Daylight Savings/Eager Beaver's/Pickle Car Wash               P24317 1065607ECC                              
PROFAMCHA010428051919051929000010CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010428051929051939000010Generic ID - Family w/dog                                                                                               06  150                                
ID FAMCHA010428051939052000000021Prime time open count down                                                                                              06  150                                
PROFAMCHA010428052000052008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010428052008054429002421Billy The Cat                                     One Of Our Tails Is Missing                                   B27651A1065607ECC                              
PROFAMCHA010428054429054437000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010428054437054442000005Generic ID - Couch 2*                                                                                                   06  150                                
ID FAMCHA010428054442054450000008URL(1) - NEWSLETTER                                                                                                     06  150                                
ID FAMCHA010428054450054500000010Prime time open top of hour                                                                                             06  150                                
